CreditScore,Age,EstimatedSalary,Balance,NumOfProducts,Tenure,Exited,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_Yes,IsActiveMember_Yes,Bal_v_Sal
680,32,150684.23,0.0,1,5,0,False,False,False,True,True,0.0
631,46,129508.96,0.0,2,10,0,False,True,False,True,True,0.0
485,39,70665.16,75339.64,1,2,0,False,False,False,True,True,1.07
699,40,102085.35,122038.34,1,8,0,False,False,False,False,False,1.2
712,34,195052.12,0.0,2,1,0,False,False,True,True,True,0.0
603,51,93739.71,186825.57,1,8,1,False,False,True,False,False,1.99
850,40,65612.12,124788.18,1,6,0,False,False,True,False,False,1.9
584,41,160095.48,0.0,2,3,0,False,False,False,True,True,0.0
604,71,49506.82,0.0,2,2,0,False,False,False,True,True,0.0
586,51,92406.22,138553.57,1,2,0,False,False,True,True,True,1.5
467,39,7415.96,0.0,2,5,0,False,True,True,True,True,0.0
520,35,25059.06,105387.89,1,9,0,False,False,True,True,True,4.21
683,40,116816.54,95053.1,1,4,1,False,True,True,True,True,0.81
557,36,144078.02,0.0,1,3,0,False,False,True,True,True,0.0
613,32,126675.62,0.0,2,0,0,False,True,False,True,True,0.0
786,34,183682.09,137361.96,1,3,0,False,False,True,False,False,0.75
593,32,166850.57,158537.42,1,10,0,False,True,True,False,False,0.95
670,29,27359.19,0.0,2,9,0,False,True,False,False,False,0.0
657,48,101314.65,143595.87,1,5,1,True,False,False,False,False,1.42
718,32,27979.16,169947.41,2,9,0,True,False,True,True,True,6.07
623,24,109470.34,148167.83,2,7,0,False,False,False,True,True,1.35
496,31,93713.13,0.0,2,5,0,False,False,True,False,False,0.0
429,39,74870.99,48023.83,1,6,0,False,False,False,False,False,0.64
606,36,192387.51,155655.46,1,1,1,False,False,True,True,True,0.81
499,46,73457.55,0.0,2,6,0,False,False,False,False,False,0.0
642,62,61120.75,0.0,2,7,0,False,False,True,True,True,0.0
641,52,90964.54,0.0,1,4,1,False,False,False,False,False,0.0
673,32,116969.73,121240.76,1,8,0,False,False,True,False,False,1.04
570,36,92118.75,0.0,2,3,0,False,False,False,False,False,0.0
472,37,48357.9,0.0,2,1,0,False,False,False,True,True,0.0
550,35,197325.4,129847.75,2,9,0,True,False,True,False,False,0.66
625,55,135853.62,118772.71,4,8,1,True,False,False,False,False,0.87
516,46,169122.54,0.0,2,2,0,False,False,True,True,True,0.0
682,32,164170.46,105163.88,2,2,0,True,False,True,True,True,0.64
620,28,199909.32,0.0,2,8,0,False,False,True,True,True,0.0
626,39,83295.09,0.0,2,0,0,False,False,False,True,True,0.0
623,29,39382.06,0.0,2,1,0,False,False,False,False,False,0.0
569,35,184748.23,93934.63,1,4,0,False,False,False,False,False,0.51
724,69,62280.91,117866.92,1,5,0,False,False,False,True,True,1.89
678,55,196794.11,0.0,1,5,1,False,False,False,True,True,0.0
713,26,144682.17,122857.46,2,4,1,False,True,False,False,False,0.85
631,32,196342.66,0.0,2,10,0,False,False,True,True,True,0.0
846,37,41516.44,127103.97,1,6,0,False,False,False,True,True,3.06
660,43,112026.1,0.0,1,1,1,False,False,False,True,True,0.0
567,54,52035.29,96402.96,1,9,1,False,False,True,False,False,1.85
731,31,185466.85,132512.26,1,1,0,False,False,True,True,True,0.71
693,47,80149.27,107604.66,1,8,0,False,True,True,True,True,1.34
772,34,170980.86,0.0,2,9,0,False,False,True,False,False,0.0
657,38,185827.74,0.0,2,7,0,False,False,True,False,False,0.0
774,34,113407.26,120875.23,2,4,0,True,False,True,True,True,1.07
667,37,67734.79,71786.9,2,9,0,False,False,False,True,True,1.06
516,37,3363.36,113143.12,1,8,0,False,False,False,False,False,33.64
551,49,135757.27,150777.72,2,1,0,False,True,True,True,True,1.11
542,35,22314.55,174894.53,1,2,0,False,True,True,True,True,7.84
623,28,129526.57,0.0,1,7,0,False,False,True,False,False,0.0
701,43,37266.43,160416.56,1,2,0,False,False,False,True,True,4.3
583,48,60017.46,91246.53,1,3,1,False,False,True,False,False,1.52
731,46,153015.42,0.0,2,10,0,False,True,True,False,False,0.0
461,35,54209.02,0.0,1,5,0,False,False,False,True,True,0.0
702,23,114603.96,98775.23,1,7,0,True,False,False,False,False,0.86
565,47,165849.49,139756.12,1,10,1,True,False,False,False,False,0.84
711,42,16392.72,177626.77,3,3,1,False,True,True,True,True,10.84
664,54,162719.69,0.0,1,8,1,False,False,True,True,True,0.0
518,50,107112.25,0.0,1,4,1,False,True,True,False,False,0.0
728,42,41823.22,0.0,2,8,0,False,True,True,True,True,0.0
585,37,99907.29,152496.82,1,6,0,True,False,True,True,True,1.53
573,52,178229.04,0.0,2,8,0,False,False,True,True,True,0.0
568,26,22095.73,112930.28,2,1,0,True,False,True,False,False,5.11
602,26,197861.16,113674.2,1,8,1,True,False,False,False,False,0.57
603,44,138328.24,0.0,1,9,0,False,False,True,False,False,0.0
687,38,137276.83,144450.58,1,0,0,False,False,True,True,True,1.05
741,52,21834.4,171236.3,2,1,1,False,False,True,False,False,7.84
469,37,119890.86,96776.49,1,9,0,False,True,True,True,True,0.81
477,58,24564.7,145984.92,1,8,0,True,False,False,True,True,5.94
737,43,10209.8,96353.8,1,8,0,True,False,True,False,False,9.44
835,25,83449.65,0.0,2,7,0,False,False,True,True,True,0.0
717,33,81508.1,115777.23,1,0,0,True,False,False,True,True,1.42
562,51,32626.21,122822.0,2,7,0,False,False,False,False,False,3.76
758,61,43982.41,0.0,2,2,0,False,True,True,True,True,0.0
408,40,124874.23,0.0,2,3,0,False,False,True,False,False,0.0
650,32,118324.75,79450.09,1,4,0,False,True,False,True,True,0.67
582,33,22113.93,122394.0,1,2,0,True,False,True,True,True,5.53
706,43,31962.77,0.0,2,1,0,False,True,False,False,False,0.0
567,41,105746.94,134378.89,1,0,0,True,False,True,True,True,1.27
720,29,39925.52,0.0,2,2,0,False,False,True,False,False,0.0
631,31,127630.88,88161.85,2,2,0,False,True,False,False,False,0.69
623,41,28778.98,142412.13,1,2,0,False,True,True,False,False,4.95
514,35,10008.68,121030.9,1,3,0,False,False,True,False,False,12.09
650,35,24482.16,165982.43,2,3,0,True,False,False,True,True,6.78
673,35,98618.79,0.0,2,6,0,False,True,False,False,False,0.0
504,32,16281.94,206663.75,1,8,0,False,False,False,False,False,12.69
723,37,121239.65,94661.53,2,3,0,True,False,True,False,False,0.78
645,25,42669.37,174400.36,1,0,0,False,False,True,False,False,4.09
664,41,164924.11,123428.69,1,7,0,False,True,True,True,True,0.75
760,43,157337.29,175735.5,1,6,0,False,True,True,True,True,1.12
766,36,153831.6,78381.13,1,5,0,False,True,True,True,True,0.51
634,37,168781.8,115345.86,2,5,0,False,False,True,False,False,0.68
640,31,168469.65,118613.34,1,10,0,True,False,False,False,False,0.7
784,28,170829.87,109960.06,2,2,0,True,False,True,True,True,0.64
547,42,86207.49,142703.4,1,1,1,True,False,False,False,False,1.66
608,40,61164.45,121729.42,1,8,0,True,False,False,False,False,1.99
547,35,133287.73,0.0,1,4,0,False,False,False,True,True,0.0
612,43,77128.23,139496.35,2,4,0,False,False,False,True,True,1.81
573,28,77660.03,0.0,2,8,0,False,True,True,False,False,0.0
615,32,56897.1,138521.83,1,5,0,False,True,True,True,True,2.43
710,33,72945.32,0.0,2,2,0,False,False,False,False,False,0.0
674,38,45418.12,83727.68,1,10,0,True,False,False,False,False,1.84
702,38,158527.45,0.0,2,9,0,False,True,False,True,True,0.0
616,37,111312.96,0.0,1,9,0,False,False,True,False,False,0.0
688,32,138759.15,124179.3,1,6,0,False,True,True,True,True,0.89
605,36,190588.59,128829.25,1,7,0,False,False,True,False,False,0.68
676,33,79099.64,171490.78,1,6,0,False,False,True,False,False,2.17
708,33,138613.21,0.0,2,3,0,False,True,True,False,False,0.0
745,38,194230.82,0.0,2,7,0,False,True,False,True,True,0.0
661,20,110252.53,0.0,1,8,0,False,True,True,False,False,0.0
726,31,106117.3,0.0,2,9,0,False,False,True,True,True,0.0
475,40,169642.13,160818.08,1,7,1,False,False,True,True,True,0.95
751,54,116179.92,156367.6,2,9,0,True,False,True,True,True,1.35
645,59,91.75,121669.93,2,8,1,True,False,False,False,False,1326.1
775,42,187839.9,133970.22,2,6,0,False,False,True,True,True,0.71
540,41,121098.65,0.0,2,3,0,False,False,True,False,False,0.0
591,34,30972.06,96127.27,1,3,0,False,False,False,False,False,3.1
596,60,30314.04,121907.97,1,7,0,False,True,True,True,True,4.02
573,41,14479.29,0.0,2,5,0,False,True,True,True,True,0.0
577,31,196395.25,0.0,1,6,0,False,True,True,True,True,0.0
830,40,19512.38,77701.64,1,8,0,True,False,False,True,True,3.98
663,67,72318.77,0.0,3,9,0,False,False,True,True,True,0.0
421,34,96615.23,0.0,2,2,0,False,False,True,True,True,0.0
718,34,30772.22,113922.44,2,5,0,False,True,True,False,False,3.7
655,61,161217.18,183997.7,2,2,0,True,False,False,True,True,1.14
712,23,66795.78,0.0,2,2,0,False,False,True,True,True,0.0
663,28,123969.64,0.0,2,4,0,False,False,True,True,True,0.0
640,47,13783.77,89799.46,2,6,1,False,False,False,True,True,6.51
577,29,168924.41,0.0,1,2,0,False,True,True,True,True,0.0
546,36,134778.01,85660.96,1,7,0,False,True,False,False,False,0.64
802,37,119782.89,115569.21,1,9,0,True,False,True,True,True,0.96
590,45,52167.97,81828.22,1,2,0,False,False,False,False,False,1.57
594,18,167689.56,132694.73,1,1,0,True,False,True,False,False,0.79
577,51,140800.66,108867.0,1,2,1,False,True,True,False,False,0.77
541,39,19823.02,0.0,2,7,0,False,False,True,False,False,0.0
781,27,72969.9,0.0,2,5,0,False,False,False,False,False,0.0
806,34,143711.02,96152.68,2,2,0,True,False,True,False,False,0.67
723,49,180862.26,153855.52,1,0,1,True,False,False,True,True,0.85
535,45,125658.28,0.0,2,2,0,False,False,True,False,False,0.0
768,36,125870.5,141334.95,1,3,0,False,False,False,True,True,1.12
653,41,15126.32,104584.11,1,1,1,True,False,True,False,False,6.91
803,50,22457.25,98173.02,1,8,1,True,False,False,False,False,4.37
545,44,82614.89,0.0,2,1,0,False,True,False,True,True,0.0
581,38,32919.42,135157.05,1,3,0,True,False,False,True,True,4.11
513,49,126223.84,171601.27,1,5,0,True,False,False,False,False,1.36
731,29,112010.02,179539.2,1,5,0,False,False,True,False,False,1.6
727,39,180962.32,80615.46,2,5,0,True,False,True,False,False,0.45
560,47,128882.66,0.0,1,1,1,False,True,True,False,False,0.0
766,27,177614.17,126285.73,1,5,1,True,False,True,False,False,0.71
630,23,174570.55,137964.51,1,4,0,True,False,False,True,True,0.79
652,41,178373.93,159434.03,1,9,0,True,False,True,False,False,0.89
729,40,103396.08,113574.61,2,5,0,True,False,True,False,False,1.1
629,33,59129.72,0.0,2,6,0,False,False,False,True,True,0.0
667,33,683.37,124573.33,2,9,0,True,False,True,False,False,182.29
671,31,145567.34,105864.6,2,6,0,True,False,False,False,False,0.73
768,47,48137.08,104552.61,1,5,1,True,False,False,False,False,2.17
732,35,90876.95,0.0,2,3,0,False,False,False,False,False,0.0
546,30,198543.09,0.0,2,5,0,False,False,False,True,True,0.0
630,55,106202.07,0.0,1,2,1,False,False,True,True,True,0.0
765,46,166896.01,119492.88,2,8,1,True,False,False,True,True,0.72
704,33,74804.36,130499.09,2,0,0,False,False,False,True,True,1.74
470,48,116971.05,140576.11,1,6,0,False,True,False,True,True,1.2
688,34,163783.0,91025.58,2,9,0,True,False,False,True,True,0.56
685,33,70221.13,0.0,3,1,1,False,False,False,True,True,0.0
567,38,107841.77,125877.65,2,1,0,False,False,False,True,True,1.17
720,64,79623.28,45752.78,2,3,1,False,True,True,False,False,0.57
609,39,138399.67,121778.71,1,3,0,False,False,True,True,True,0.88
521,49,182765.14,127948.57,1,2,0,True,False,False,True,True,0.7
556,30,186648.19,0.0,2,7,0,False,False,False,True,True,0.0
662,30,149587.92,115286.68,2,5,0,True,False,True,True,True,0.77
704,41,129050.67,62078.21,2,9,0,True,False,True,False,False,0.48
750,38,47764.99,0.0,2,1,0,False,False,False,False,False,0.0
619,32,172792.43,175406.13,2,4,1,False,True,False,True,True,1.02
468,26,64436.16,131643.25,1,1,0,False,True,True,False,False,2.04
435,44,167461.5,151739.65,1,3,0,True,False,True,False,False,0.91
529,43,98348.66,93616.35,2,6,0,False,False,True,False,False,0.95
702,60,41536.59,138597.54,2,5,1,True,False,False,True,True,3.34
608,41,72462.25,0.0,2,5,0,False,False,False,True,True,0.0
576,40,112465.19,0.0,2,9,1,False,False,True,False,False,0.0
666,27,64511.44,85225.21,1,1,0,False,False,False,True,True,1.32
730,36,91830.75,148749.29,2,8,0,False,False,False,False,False,1.62
647,52,190806.36,130013.12,1,7,1,True,False,True,True,True,0.68
516,27,112311.15,0.0,1,1,0,False,True,False,True,True,0.0
711,81,72276.24,0.0,2,6,0,False,False,False,True,True,0.0
736,54,84920.49,111729.47,2,7,0,False,False,True,True,True,1.32
768,36,17348.56,180169.44,2,5,0,False,False,False,False,False,10.39
427,40,82870.75,0.0,2,8,0,False,True,True,True,True,0.0
686,47,32080.69,0.0,1,6,1,False,True,False,False,False,0.0
690,42,120512.08,0.0,2,5,0,False,False,False,True,True,0.0
647,29,179032.68,0.0,2,2,0,False,True,False,False,False,0.0
714,35,95623.28,0.0,2,3,0,False,False,True,True,True,0.0
736,36,110035.88,103914.17,1,8,1,True,False,False,True,True,0.94
608,34,168822.01,88772.87,1,4,0,False,False,False,True,True,0.53
809,39,77705.75,0.0,1,5,0,False,False,False,False,False,0.0
745,40,49815.62,131184.67,1,6,0,False,False,False,True,True,2.63
781,38,65632.33,117810.79,1,2,1,False,False,True,True,True,1.8
527,31,169361.89,0.0,1,4,0,False,False,True,False,False,0.0
595,32,4721.3,92466.21,1,0,0,True,False,False,False,False,19.58
850,38,23974.85,102741.15,2,2,0,True,False,False,True,True,4.29
569,37,199929.17,178755.84,1,9,0,False,False,True,False,False,0.89
728,43,40023.7,0.0,2,7,0,False,False,True,False,False,0.0
473,32,72946.95,146602.25,2,5,0,True,False,False,True,True,2.01
738,29,170421.13,0.0,2,2,0,False,False,True,True,True,0.0
659,35,58879.11,0.0,2,6,0,False,False,True,True,True,0.0
597,38,25059.05,115702.67,2,6,0,False,True,True,True,True,4.62
445,61,29909.84,137655.31,1,2,0,True,False,False,True,True,4.6
671,29,158043.11,0.0,2,3,0,False,False,False,False,False,0.0
656,34,14032.62,59877.33,1,6,1,False,True,False,False,False,4.27
658,31,49809.88,100082.14,1,5,0,False,False,True,True,True,2.01
698,52,28806.32,107304.39,3,10,1,True,False,True,False,False,3.73
655,38,90490.33,0.0,1,9,0,False,True,True,True,True,0.0
772,41,75825.57,96032.22,1,10,0,False,True,True,True,True,1.27
681,33,158336.36,0.0,1,10,0,False,True,True,False,False,0.0
688,29,143454.95,144553.5,2,9,0,True,False,True,False,False,1.01
633,40,117279.49,86172.81,2,5,0,True,False,True,True,True,0.73
735,73,114283.33,0.0,1,9,0,False,False,True,True,True,0.0
521,29,994.86,87212.8,1,2,0,True,False,False,True,True,87.66
541,36,124795.84,0.0,2,5,0,False,False,True,False,False,0.0
612,36,77592.8,130700.92,2,2,0,True,False,False,False,False,1.68
562,62,105986.01,0.0,2,3,0,False,False,True,False,False,0.0
703,32,33606.52,0.0,2,6,0,False,False,False,False,False,0.0
710,23,134188.11,0.0,2,6,0,False,True,True,True,True,0.0
731,40,159718.27,171325.98,1,5,1,False,True,False,True,True,1.07
703,58,85148.78,92930.92,1,4,0,False,True,True,True,True,1.09
618,40,119059.13,0.0,1,0,0,False,False,False,False,False,0.0
689,29,122998.26,77556.79,2,1,0,False,False,False,True,True,0.63
718,33,117841.06,102874.28,1,7,0,False,False,True,False,False,0.87
608,37,160593.41,146093.39,2,5,0,False,False,True,False,False,0.91
749,34,174189.04,0.0,1,2,1,False,True,True,False,False,0.0
753,51,68260.27,79811.72,2,4,1,False,True,True,True,True,1.17
630,39,58854.88,105473.74,1,10,1,False,True,True,False,False,1.79
693,43,87994.95,121927.92,1,1,1,True,False,False,False,False,1.39
838,40,150659.35,61671.19,1,6,1,False,True,False,True,True,0.41
756,39,109098.39,149363.12,2,5,0,True,False,False,True,True,1.37
775,27,104112.0,152309.37,1,4,0,False,False,False,False,False,1.46
635,33,122949.71,0.0,2,5,0,False,False,False,False,False,0.0
705,36,21807.16,111629.29,1,1,0,False,True,True,True,True,5.12
481,40,32319.93,0.0,1,3,0,False,False,True,True,True,0.0
727,49,190457.87,96296.78,1,7,1,False,True,False,False,False,0.51
595,20,177738.98,95830.43,1,4,0,False,False,True,False,False,0.54
535,38,80425.65,135919.33,1,0,0,False,False,False,False,False,1.69
578,59,9445.42,185966.64,1,10,1,False,False,True,False,False,19.69
597,29,174825.57,0.0,2,5,0,False,False,False,True,True,0.0
449,21,175743.92,0.0,2,7,0,False,False,False,False,False,0.0
850,43,54949.73,92244.83,2,8,0,True,False,False,False,False,1.68
494,35,183752.91,112727.06,2,9,0,False,False,False,False,False,0.61
676,34,46038.28,100359.54,1,8,0,False,False,False,False,False,2.18
818,43,78941.59,105301.5,1,10,0,True,False,True,True,True,1.33
712,45,198398.68,112994.65,1,6,0,False,True,True,False,False,0.57
672,40,188892.19,89025.88,2,4,0,True,False,True,False,False,0.47
636,35,169286.74,95478.17,1,9,0,False,False,True,False,False,0.56
698,37,145004.39,0.0,2,8,0,False,False,True,False,False,0.0
597,43,55809.92,119127.46,2,7,0,True,False,False,False,False,2.13
717,28,54272.12,128206.79,1,4,0,False,False,True,True,True,2.36
614,49,192440.54,0.0,2,1,0,False,False,True,False,False,0.0
708,23,103697.57,71433.08,1,4,0,True,False,False,False,False,0.69
507,36,119110.03,118214.32,3,9,1,True,False,True,False,False,0.99
581,27,194681.6,102258.11,2,5,0,False,False,False,False,False,0.53
579,39,158948.63,151963.26,2,2,0,False,True,False,False,False,0.96
504,46,165122.55,163764.84,1,2,1,False,True,False,True,True,0.99
737,32,189402.71,128551.36,2,7,0,False,False,False,True,True,0.68
540,31,158027.57,118158.74,1,10,0,False,True,False,True,True,0.75
609,32,3815.48,118520.41,1,7,0,False,False,True,False,False,31.06
778,24,162809.2,0.0,2,4,0,False,False,True,True,True,0.0
621,40,89519.47,163823.37,1,10,0,False,False,True,False,False,1.83
665,63,25165.36,104469.58,1,7,1,True,False,True,True,True,4.15
608,47,126012.57,0.0,1,6,0,False,False,False,True,True,0.0
680,36,20109.21,0.0,2,7,0,False,True,True,False,False,0.0
663,46,58257.23,141726.88,1,2,0,True,False,False,True,True,2.43
627,35,172269.21,137852.96,1,2,1,True,False,False,True,True,0.8
607,26,29818.2,0.0,1,1,0,False,False,True,False,False,0.0
681,43,114659.81,154100.3,1,8,0,False,False,False,False,False,1.34
766,45,147184.74,0.0,2,6,0,False,False,False,False,False,0.0
694,30,15039.41,0.0,3,2,0,False,False,True,True,True,0.0
411,54,76621.49,0.0,1,9,0,False,False,False,True,True,0.0
742,39,92985.78,140004.96,1,8,0,False,False,True,True,True,1.51
673,43,6009.27,127132.96,1,8,1,False,True,True,True,True,21.16
529,61,191370.97,0.0,2,1,0,False,False,True,True,True,0.0
519,38,188225.67,125328.56,1,7,0,False,False,False,False,False,0.67
573,35,11743.89,0.0,2,9,0,False,False,True,False,False,0.0
453,28,136846.75,139986.65,1,3,0,True,False,False,False,False,1.02
798,39,164248.33,119787.76,1,6,0,True,False,False,True,True,0.73
693,34,154631.35,107556.06,2,10,0,False,True,False,False,False,0.7
637,44,149665.65,0.0,2,2,0,False,False,False,False,False,0.0
672,47,91574.92,0.0,1,1,0,False,False,True,False,False,0.0
597,28,127233.39,142705.95,1,0,0,False,False,False,False,False,1.12
543,42,56650.47,0.0,1,7,0,False,False,True,True,True,0.0
695,56,84644.76,0.0,2,4,0,False,True,False,False,False,0.0
584,35,148238.16,161613.94,2,6,0,False,False,True,True,True,1.09
652,58,193502.9,116353.2,2,3,0,True,False,False,True,True,0.6
601,38,38020.05,60013.81,1,4,0,False,False,True,True,True,1.58
628,28,176750.81,0.0,2,4,0,False,True,True,True,True,0.0
607,32,176580.63,144272.07,2,9,0,True,False,True,False,False,0.82
646,46,133059.15,0.0,2,8,0,False,False,False,False,False,0.0
572,30,100843.82,117696.67,1,6,0,False,False,True,False,False,1.17
801,58,30484.19,79954.61,2,1,0,False,True,True,True,True,2.62
597,26,42330.58,149989.39,1,8,0,False,False,False,False,False,3.54
613,40,193309.58,124339.9,1,7,0,False,False,True,False,False,0.64
529,29,112813.79,135759.4,1,4,1,True,False,True,False,False,1.2
794,37,68008.85,0.0,2,9,0,False,True,False,False,False,0.0
557,34,132673.22,83074.0,1,3,0,False,False,True,False,False,0.63
499,28,22001.91,141792.61,1,4,0,False,False,False,True,True,6.44
544,26,100200.4,0.0,1,6,1,False,False,False,False,False,0.0
739,30,122604.44,0.0,1,6,0,False,False,False,False,False,0.0
458,43,100564.37,106870.12,2,1,0,True,False,False,False,False,1.06
528,31,5419.31,120962.59,1,9,0,False,False,True,False,False,22.32
773,51,123587.83,0.0,2,4,1,False,True,True,False,False,0.0
646,30,13935.32,0.0,2,5,0,False,False,False,False,False,0.0
564,31,87060.77,110527.17,1,0,0,False,False,True,True,True,1.27
624,52,4859.59,133723.43,1,0,1,True,False,False,False,False,27.52
682,52,21085.17,112670.48,1,5,1,False,False,False,False,False,5.34
726,44,26733.86,0.0,2,2,0,False,False,False,True,True,0.0
560,24,89734.7,116084.32,1,1,0,False,False,True,False,False,1.29
382,36,179540.73,0.0,1,0,1,False,True,True,True,True,0.0
457,38,173219.09,0.0,2,6,0,False,True,False,False,False,0.0
673,37,37411.35,0.0,2,10,0,False,False,False,True,True,0.0
584,40,80852.11,82441.75,1,4,0,False,False,False,False,False,1.02
629,39,43174.49,0.0,2,10,1,False,False,False,True,True,0.0
584,37,70927.11,134171.8,4,10,1,True,False,False,True,True,1.89
724,30,54265.55,0.0,2,10,0,False,False,True,True,True,0.0
644,31,41872.17,0.0,2,5,0,False,False,True,True,True,0.0
676,48,15068.53,124442.38,1,2,1,True,False,False,False,False,8.26
499,31,25950.49,0.0,1,4,0,False,False,True,False,False,0.0
598,60,197727.14,0.0,1,4,1,False,False,True,False,False,0.0
655,37,79555.08,108862.76,1,4,1,True,False,False,False,False,1.37
559,28,15607.27,141099.43,1,3,0,False,False,True,True,True,9.04
543,67,134612.48,128843.67,1,0,0,False,False,False,True,True,0.96
679,39,159830.58,86843.61,1,0,0,False,False,True,True,True,0.54
594,32,162961.79,120074.97,2,4,0,True,False,False,True,True,0.74
586,27,192427.16,130231.8,2,5,0,False,False,True,True,True,0.68
776,31,92647.94,0.0,2,5,0,False,False,False,False,False,0.0
699,39,180022.39,109724.38,1,2,0,False,False,True,True,True,0.61
847,35,183584.14,111743.43,1,5,0,True,False,False,True,True,0.61
582,35,28750.67,121309.17,2,8,0,True,False,True,True,True,4.22
648,38,74846.67,82697.28,1,10,0,False,False,True,False,False,1.1
618,49,89729.3,44301.43,3,9,1,False,False,False,True,True,0.49
543,31,61843.73,138317.94,1,4,0,False,False,False,False,False,2.24
642,49,24770.22,120688.61,1,4,1,True,False,True,False,False,4.87
462,27,80587.27,176913.52,1,4,0,False,False,True,False,False,2.2
640,47,116286.25,89047.14,1,6,0,False,True,True,False,False,0.77
740,40,129333.69,114318.78,2,4,1,True,False,True,False,False,0.88
773,50,129372.94,0.0,2,4,0,False,False,False,False,False,0.0
583,32,18149.03,94753.55,2,7,0,True,False,False,True,True,5.22
589,46,168369.37,0.0,2,10,0,False,True,False,True,True,0.0
509,35,67431.28,0.0,2,8,0,False,False,True,True,True,0.0
612,32,177092.16,106520.73,2,9,0,True,False,True,False,False,0.6
505,37,93736.69,134006.39,1,0,0,False,True,True,True,True,1.43
546,25,131647.31,132837.7,1,3,0,True,False,False,False,False,1.01
681,41,175722.31,120549.29,2,0,0,False,False,False,False,False,0.69
762,20,85606.83,139432.55,1,1,0,False,False,True,True,True,1.63
786,29,64945.57,80895.44,2,7,0,False,True,True,False,False,1.25
629,34,190347.72,0.0,2,6,0,False,True,True,False,False,0.0
787,39,100791.36,171646.76,1,7,0,False,True,False,True,True,1.7
713,42,167873.49,109121.71,1,0,0,False,True,True,True,True,0.65
541,39,25289.23,109844.81,1,6,0,False,False,False,False,False,4.34
451,31,20388.77,140931.82,1,7,0,False,False,False,True,True,6.91
644,49,145089.64,0.0,2,10,0,False,True,True,True,True,0.0
686,32,179093.26,0.0,2,6,0,False,False,True,True,True,0.0
847,41,16025.17,101543.51,4,3,1,True,False,False,False,False,6.34
765,37,9087.81,102708.77,1,7,0,True,False,True,False,False,11.3
678,37,21472.42,149000.91,2,8,0,True,False,False,True,True,6.94
539,20,146752.67,83459.86,1,0,0,False,False,True,True,True,0.57
800,40,132562.23,75893.11,2,3,0,False,False,False,False,False,0.57
799,39,139537.43,167395.6,2,7,0,True,False,False,True,True,1.2
629,61,133672.61,0.0,2,6,0,False,False,False,True,True,0.0
734,52,38984.37,71283.09,2,6,0,True,False,False,True,True,1.83
542,31,115217.59,0.0,2,3,0,False,False,False,True,True,0.0
414,60,93844.82,0.0,2,3,0,False,True,True,True,True,0.0
675,38,22068.83,104016.88,1,1,1,False,False,False,False,False,4.71
683,38,123846.07,127616.56,1,5,0,False,False,False,False,False,1.03
748,32,172638.13,154737.88,2,5,0,False,False,True,True,True,0.9
596,29,1591.19,0.0,2,2,0,False,True,True,True,True,0.0
642,35,91775.51,125476.31,1,4,0,False,False,True,True,True,1.37
499,21,153920.22,176511.08,1,3,0,False,False,False,True,True,1.15
649,47,71420.16,110783.28,1,8,0,False,True,False,True,True,1.55
739,42,172149.76,141642.92,2,2,0,False,False,True,False,False,0.82
616,31,54706.75,0.0,2,1,0,False,False,True,True,True,0.0
560,33,183358.21,0.0,1,9,0,False,True,False,True,True,0.0
427,42,57098.0,75681.52,1,1,0,True,False,True,True,True,1.33
435,54,156910.46,0.0,1,3,1,False,False,True,False,False,0.0
633,29,130224.73,0.0,1,7,0,False,False,True,True,True,0.0
443,35,13946.66,161111.45,1,6,0,False,False,True,False,False,11.55
727,62,38652.96,0.0,2,5,0,False,False,True,True,True,0.0
674,45,140041.78,72494.69,1,6,0,False,False,False,True,True,0.52
661,31,166187.1,133964.3,1,3,0,False,False,False,True,True,0.81
619,34,139919.38,0.0,1,1,0,False,True,True,False,False,0.0
562,27,28137.03,0.0,2,3,0,False,False,False,False,False,0.0
633,61,50368.63,157201.48,1,3,0,False,False,True,True,True,3.12
551,48,94978.1,95679.29,1,5,0,False,True,False,False,False,1.01
720,29,69903.93,106230.92,1,7,1,True,False,False,True,True,1.52
688,32,177607.77,0.0,2,5,0,False,False,False,True,True,0.0
635,36,196731.08,81231.85,2,9,0,True,False,False,False,False,0.41
561,31,65234.6,81480.27,2,1,0,False,False,False,True,True,1.25
850,33,186281.0,73059.38,1,8,0,False,False,True,True,True,0.39
636,36,111573.3,117559.05,2,5,0,False,False,True,True,True,1.05
461,74,196767.83,186445.31,2,1,0,True,False,False,True,True,0.95
771,38,72985.61,137657.71,2,5,0,True,False,False,False,False,1.89
713,36,143265.65,133889.35,1,8,0,False,False,True,True,True,0.93
658,45,159268.67,134562.8,1,9,0,True,False,False,True,True,0.84
586,56,54448.41,100781.75,2,9,0,True,False,False,True,True,1.85
737,30,31928.5,174356.13,1,8,0,False,False,True,False,False,5.46
742,27,21793.59,190125.43,2,5,0,True,False,True,False,False,8.72
824,26,21903.62,146266.0,1,7,1,False,False,True,False,False,6.68
701,41,49405.93,164046.1,1,9,0,True,False,True,False,False,3.32
623,43,154908.52,123536.52,2,4,0,False,True,False,False,False,0.8
744,36,182867.84,0.0,2,10,0,False,False,True,True,True,0.0
698,38,16957.45,171848.38,1,1,0,False,True,False,False,False,10.13
616,40,93717.55,0.0,2,9,0,False,False,True,False,False,0.0
